Raw Data,Notes,Major Category,Frame limits,Frame image name,CPC filename,Institution,Project,Station,Location,Country,Sitename,Site ID,Site Code,Latitude,Longtitude,Easting,Northing,Projection,Datum,Transect,Transect Direction,Transect Length,Depth,Quad,Habitat,Water Quality,Photo date,Photo time,Photographer,Camera,Lens,Analysis date,Analysis tech
DCA,,DC,*,c:\CPCe_41_inst\Abdeens ROck\T1\GOPR1462.JPG,C:\CPCe_41_inst\Abdeens ROck\T1\GOPR1462.cpc,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DCA,,DC,,c:\CPCe_41_inst\Abdeens ROck\T1\GOPR1462.JPG,C:\CPCe_41_inst\Abdeens ROck\T1\GOPR1462.cpc,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DCA,,DC,,c:\CPCe_41_inst\Abdeens ROck\T1\GOPR1462.JPG,C:\CPCe_41_inst\Abdeens ROck\T1\GOPR1462.cpc,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DCA,,DC,,c:\CPCe_41_inst\Abdeens ROck\T1\GOPR1462.JPG,C:\CPCe_41_inst\Abdeens ROck\T1\GOPR1462.cpc,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DCA,,DC,,c:\CPCe_41_inst\Abdeens ROck\T1\GOPR1462.JPG,C:\CPCe_41_inst\Abdeens ROck\T1\GOPR1462.cpc,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DCA,,DC,,c:\CPCe_41_inst\Abdeens ROck\T1\GOPR1462.JPG,C:\CPCe_41_inst\Abdeens ROck\T1\GOPR1462.cpc,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DCA,,DC,,c:\CPCe_41_inst\Abdeens ROck\T1\GOPR1462.JPG,C:\CPCe_41_inst\Abdeens ROck\T1\GOPR1462.cpc,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DCA,,DC,,c:\CPCe_41_inst\Abdeens ROck\T1\GOPR1462.JPG,C:\CPCe_41_inst\Abdeens ROck\T1\GOPR1462.cpc,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DCA,,DC,,c:\CPCe_41_inst\Abdeens ROck\T1\GOPR1462.JPG,C:\CPCe_41_inst\Abdeens ROck\T1\GOPR1462.cpc,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DCA,,DC,**,c:\CPCe_41_inst\Abdeens ROck\T1\GOPR1462.JPG,C:\CPCe_41_inst\Abdeens ROck\T1\GOPR1462.cpc,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R,,AB,*,c:\CPCe_41_inst\Abdeens ROck\T1\GOPR1463.JPG,C:\CPCe_41_inst\Abdeens ROck\T1\GOPR1463.cpc,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DCA,,DC,,c:\CPCe_41_inst\Abdeens ROck\T1\GOPR1463.JPG,C:\CPCe_41_inst\Abdeens ROck\T1\GOPR1463.cpc,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R,,AB,,c:\CPCe_41_inst\Abdeens ROck\T1\GOPR1463.JPG,C:\CPCe_41_inst\Abdeens ROck\T1\GOPR1463.cpc,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CB,,HC,,c:\CPCe_41_inst\Abdeens ROck\T1\GOPR1463.JPG,C:\CPCe_41_inst\Abdeens ROck\T1\GOPR1463.cpc,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DCA,,DC,,c:\CPCe_41_inst\Abdeens ROck\T1\GOPR1463.JPG,C:\CPCe_41_inst\Abdeens ROck\T1\GOPR1463.cpc,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DCA,,DC,,c:\CPCe_41_inst\Abdeens ROck\T1\GOPR1463.JPG,C:\CPCe_41_inst\Abdeens ROck\T1\GOPR1463.cpc,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DCA,,DC,,c:\CPCe_41_inst\Abdeens ROck\T1\GOPR1463.JPG,C:\CPCe_41_inst\Abdeens ROck\T1\GOPR1463.cpc,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DCA,,DC,,c:\CPCe_41_inst\Abdeens ROck\T1\GOPR1463.JPG,C:\CPCe_41_inst\Abdeens ROck\T1\GOPR1463.cpc,,,,,,,,,,,,,,,,,,,,,,,,,,,,
